"skuId","reservationTerm","retailPrice","productName","armSkuName","skuName"
"DZH318Z096SR/0BWB","3 Years","12143","Virtual Machines Esv5 Series","Standard_E16s_v5","E16s v5"
"DZH318Z096SR/0BVT","1 Year","6285","Virtual Machines Esv5 Series","Standard_E16-4s_v5","E16-4s v5"
"DZH318Z09LQP/00SG","1 Year","16456","Virtual Machines Ebdsv5 Series","Standard_E32bds_v5","Standard_E32bds_v5"
"DZH318Z09LQP/00SB","3 Years","31797","Virtual Machines Ebdsv5 Series","Standard_E32bds_v5","Standard_E32bds_v5"
"DZH318Z0CSHK/02V0","1 Year","14306","Virtual Machines Edsv4 Series","Standard_E32ds_v4","E32ds v4"
"DZH318Z0CSHK/02TR","3 Years","27643","Virtual Machines Edsv4 Series","Standard_E32ds_v4","E32ds v4"
"DZH318Z08M9X/029C","1 Year","19020","Virtual Machines Dv5 Series","Standard_D64_v5","Standard_D64_v5"
"DZH318Z08M9X/0299","3 Years","36750","Virtual Machines Dv5 Series","Standard_D64_v5","Standard_D64_v5"
"DZH318Z0C621/007X","3 Years","47725","FSv2 Series Dedicated Host","Fsv2 Type3","Fsv2 Type3"
"DZH318Z0C621/007W","1 Year","25368","FSv2 Series Dedicated Host","Fsv2 Type3","Fsv2 Type3"
"DZH318Z0C622/00JW","3 Years","50649","DSv3 Series Dedicated Host","Dsv3_Type3","Dsv3 Type3"
"DZH318Z0C622/00JV","1 Year","26342","DSv3 Series Dedicated Host","Dsv3_Type3","Dsv3 Type3"
"DZH318Z0K1LF/008L","5 Years","163968","Virtual Machines HXrs Series","Standard_HX176-96rs","HX176-96rs"
"DZH318Z0K1LF/008S","3 Years","147586","Virtual Machines HXrs Series","Standard_HX176-96rs","HX176-96rs"
"DZH318Z0K1LF/008Q","1 Year","73793","Virtual Machines HXrs Series","Standard_HX176-96rs","HX176-96rs"
"DZH318Z0CSHM/00V4","3 Years","1358","Virtual Machines Ddsv4 Series","Standard_D2ds_v4","D2ds v4"
"DZH318Z0CSHM/00V1","1 Year","703","Virtual Machines Ddsv4 Series","Standard_D2ds_v4","D2ds v4"
"DZH318Z092R5/001Z","3 Years","83311","Eadsv5 Series DedicatedHost","Eadsv5_Type1","Eadsv5 Type1"
"DZH318Z092R5/001X","1 Year","43117","Eadsv5 Series DedicatedHost","Eadsv5_Type1","Eadsv5 Type1"
"DZH318Z0CM29/005G","3 Years","12616","Virtual Machines Eav4 Series","Standard_E16a_v4","E16a v4"
"DZH318Z0CM29/006C","1 Year","6264","Virtual Machines Eav4 Series","Standard_E16a_v4","E16a v4"
"DZH318Z0CM2D/005Q","3 Years","12616","Virtual Machines Easv4 Series","Standard_E16as_v4","E16as v4"
"DZH318Z0CM2D/006B","1 Year","6264","Virtual Machines Easv4 Series","Standard_E16as_v4","E16as v4"
"DZH318Z08NRF/0066","1 Year","22874","DCdsv3 Series Linux","Standard_DC24ds_v3","standard_D24ds_v3"
"DZH318Z08NRF/0065","3 Years","51467","DCdsv3 Series Linux","Standard_DC24ds_v3","standard_D24ds_v3"
"DZH318Z09B62/0066","1 Year","10372","ECadsv5-series Linux","Standard_EC20ads_v5","Standard_EC20ads_v5"
"DZH318Z09B62/0061","3 Years","23337","ECadsv5-series Linux","Standard_EC20ads_v5","Standard_EC20ads_v5"
"DZH318Z0CSHL/03HZ","1 Year","18854","Virtual Machines Esv4 Series","Standard_E48s_v4","E48s v4"
"DZH318Z0CSHL/03HX","3 Years","36430","Virtual Machines Esv4 Series","Standard_E48s_v4","E48s v4"
"DZH318Z08M9W/02J6","3 Years","27562","Virtual Machines Dsv5 Series","Standard_D48s_v5","Standard_D48s_v5"
"DZH318Z08M9W/02J3","1 Year","14265","Virtual Machines Dsv5 Series","Standard_D48s_v5","Standard_D48s_v5"
"DZH318Z0BX5L/033F","1 Year","225701","Virtual Machines MSv2 Series","Standard_M192ims_v2","M192ims_v2"
"DZH318Z0BX5L/0334","3 Years","326909","Virtual Machines MSv2 Series","Standard_M192ims_v2","M192ims_v2"
"DZH318Z08M9B/02GD","3 Years","8401","Virtual Machines Dldsv5 Series","Standard_D16lds_v5","D16lds v5"
"DZH318Z08M9B/02GJ","1 Year","4590","Virtual Machines Dldsv5 Series","Standard_D16lds_v5","D16lds v5"
"DZH318Z0BQM3/003Q","3 Years","82706","Virtual Machines LSv2 Series","Standard_L80s_v2","L80s v2"
"DZH318Z0BQM3/003X","1 Year","41516","Virtual Machines LSv2 Series","Standard_L80s_v2","L80s v2"
"DZH318Z0CM2C/007T","1 Year","10720","Virtual Machines Dasv4 Series","Standard_D32as_v4","D32as v4"
"DZH318Z0CM2B/007R","1 Year","10720","Virtual Machines Dav4 Series","Standard_D32a_v4","D32a v4"
"DZH318Z0CM2B/007K","3 Years","22128","Virtual Machines Dav4 Series","Standard_D32a_v4","D32a v4"
"DZH318Z0CM2C/007R","3 Years","22128","Virtual Machines Dasv4 Series","Standard_D32as_v4","D32as v4"
"DZH318Z0BQ51/003V","1 Year","5819","Virtual Machines F Series","Standard_F16","F16"
"DZH318Z0BQ51/003W","3 Years","11701","Virtual Machines F Series","Standard_F16","F16"
"DZH318Z0BQ4P/003B","3 Years","11701","Virtual Machines FS Series","Standard_F16s","F16s"
"DZH318Z0BQ4P/0038","1 Year","5819","Virtual Machines FS Series","Standard_F16s","F16s"
"DZH318Z09B62/007G","1 Year","1037","ECadsv5-series Linux","Standard_EC2ads_v5","Standard_EC2ads_v5"
"DZH318Z09B62/0065","3 Years","2334","ECadsv5-series Linux","Standard_EC2ads_v5","Standard_EC2ads_v5"
"DZH318Z0BQ4K/003Z","3 Years","5534","Virtual Machines Dv3 Series","Standard_D8_v3","D8 v3"
"DZH318Z0BQ50/0049","3 Years","5534","Virtual Machines DSv3 Series","Standard_D8s_v3","D8s v3"
"DZH318Z0BQ50/0048","1 Year","2678","Virtual Machines DSv3 Series","Standard_D8s_v3","D8s v3"
"DZH318Z0BQ4K/003X","1 Year","2678","Virtual Machines Dv3 Series","Standard_D8_v3","D8 v3"
"DZH318Z096SN/063K","1 Year","14306","Virtual Machines Edsv5 Series","Standard_E32-8ds_v5","E32-8ds v5"
"DZH318Z096SN/062T","3 Years","27642","Virtual Machines Edsv5 Series","Standard_E32ds_v5","E32ds v5"
"DZH318Z096SN/063D","3 Years","27642","Virtual Machines Edsv5 Series","Standard_E32-8ds_v5","E32-8ds v5"
"DZH318Z096SN/0632","1 Year","14306","Virtual Machines Edsv5 Series","Standard_E32-16ds_v5","E32-16ds v5"
"DZH318Z096SN/0635","3 Years","27642","Virtual Machines Edsv5 Series","Standard_E32-16ds_v5","E32-16ds v5"
"DZH318Z096SN/062W","1 Year","14306","Virtual Machines Edsv5 Series","Standard_E32ds_v5","E32ds v5"
"DZH318Z0BQ4S/007N","3 Years","5713","Virtual Machines DS Series","Standard_DS12","DS12"
"DZH318Z0BQ4B/004K","1 Year","2831","Virtual Machines D Series","Standard_D12","D12"
"DZH318Z0BQ4B/004S","3 Years","5713","Virtual Machines D Series","Standard_D12","D12"
"DZH318Z0BQ4S/007V","1 Year","2831","Virtual Machines DS Series","Standard_DS12","DS12"
"DZH318Z096SR/0BW3","3 Years","36430","Virtual Machines Esv5 Series","Standard_E48s_v5","E48s v5"
"DZH318Z096SR/0BW4","1 Year","18854","Virtual Machines Esv5 Series","Standard_E48s_v5","E48s v5"
"DZH318Z0BQ4X/002V","3 Years","3679","Virtual Machines FSv2 Series","Standard_F8s_v2","F8s v2"
"DZH318Z0BQ4X/0023","1 Year","2013","Virtual Machines FSv2 Series","Standard_F8s_v2","F8s v2"
"DZH318Z08M9B/02GV","1 Year","13769","Virtual Machines Dldsv5 Series","Standard_D48lds_v5","D48lds v5"
"DZH318Z08M9B/02GN","3 Years","25204","Virtual Machines Dldsv5 Series","Standard_D48lds_v5","D48lds v5"
"DZH318Z09B6C/0048","1 Year","34984","DCasv5-series Linux","Standard_DC96as_v5","Standard_DC96as_v5"
"DZH318Z09B6C/0042","3 Years","78714","DCasv5-series Linux","Standard_DC96as_v5","Standard_DC96as_v5"
"DZH318Z0BCGZ/004W","3 Years","30064","Virtual Machines NCadsA10v4 Series","Standard_NC16ads_A10_v4","Standard_NC16ads_A10_v4"
"DZH318Z0BCGZ/004X","1 Year","15533","Virtual Machines NCadsA10v4 Series","Standard_NC16ads_A10_v4","Standard_NC16ads_A10_v4"
"DZH318Z08W2R/016H","3 Years","4993","Virtual Machines Dadsv5 Series","Standard_D8ads_v5","Standard_D8ads_v5"
"DZH318Z08W2R/016W","1 Year","2584","Virtual Machines Dadsv5 Series","Standard_D8ads_v5","Standard_D8ads_v5"
"DZH318Z0BXNZ/00HK","3 Years","54526","Virtual Machines HBS Series","Standard_HB60-45rs","HB60-45rs"
"DZH318Z0BXNZ/00J3","1 Year","22070","Virtual Machines HBS Series","Standard_HB60-45rs","HB60-45rs"
"DZH318Z0CSHM/00Q1","3 Years","32595","Virtual Machines Ddsv4 Series","Standard_D48ds_v4","D48ds v4"
"DZH318Z0CSHM/00Q0","1 Year","16869","Virtual Machines Ddsv4 Series","Standard_D48ds_v4","D48ds v4"
"DZH318Z09TGJ/006S","1 Year","54686","NCads A100 v4 Series Linux","Standard_NC48ads_A100_v4","Standard_NC48ads_A100_v4"
"DZH318Z09TGJ/006L","3 Years","93135","NCads A100 v4 Series Linux","Standard_NC48ads_A100_v4","Standard_NC48ads_A100_v4"
"DZH318Z08M9L/02D4","1 Year","16043","Virtual Machines Dlsv5 Series","Standard_D64ls_v5","D64ls v5"
"DZH318Z08M9L/02D2","3 Years","30998","Virtual Machines Dlsv5 Series","Standard_D64ls_v5","D64ls v5"
"DZH318Z0D1L2/0010","1 Year","16869","Virtual Machines Ddv4 Series","Standard_D48d_v4","D48d v4"
"DZH318Z0D1L2/000H","3 Years","32595","Virtual Machines Ddv4 Series","Standard_D48d_v4","D48d v4"
"DZH318Z0CSHK/02TN","3 Years","1728","Virtual Machines Edsv4 Series","Standard_E2ds_v4","E2ds v4"
"DZH318Z0CSHK/02WW","1 Year","894","Virtual Machines Edsv4 Series","Standard_E2ds_v4","E2ds v4"
"DZH318Z08M9R/035G","1 Year","3577","Virtual Machines Edv5 Series","Standard_E8d_v5","Standard_E8d_v5"
"DZH318Z08M9R/035C","3 Years","6911","Virtual Machines Edv5 Series","Standard_E8d_v5","Standard_E8d_v5"
"DZH318Z093X0/03ZR","3 Years","37868","Virtual Machines Eadsv5 Series","Standard_E48ads_v5","E48ads v5"
"DZH318Z093X0/03ZV","1 Year","19599","Virtual Machines Eadsv5 Series","Standard_E48ads_v5","E48ads v5"
"DZH318Z093WZ/040L","3 Years","13681","Virtual Machines Easv5 Series","Standard_E20as_v5","E20as v5"
"DZH318Z093WZ/040Q","1 Year","7081","Virtual Machines Easv5 Series","Standard_E20as_v5","E20as v5"
"DZH318Z08W0S/002V","1 Year","33111","Dasv5 Series Dedicated Host","Dasv5_Type1","Dasv5 Type1"
"DZH318Z08W0S/002T","3 Years","63977","Dasv5 Series Dedicated Host","Dasv5_Type1","Dasv5 Type1"
"DZH318Z0CM2D/007G","3 Years","3154","Virtual Machines Easv4 Series","Standard_E4as_v4","E4as v4"
"DZH318Z0CM2D/007F","1 Year","1566","Virtual Machines Easv4 Series","Standard_E4as_v4","E4as v4"
"DZH318Z0CM29/0081","3 Years","3154","Virtual Machines Eav4 Series","Standard_E4a_v4","E4a v4"
"DZH318Z0CM29/0082","1 Year","1566","Virtual Machines Eav4 Series","Standard_E4a_v4","E4a v4"
"DZH318Z093WZ/0405","3 Years","21890","Virtual Machines Easv5 Series","Standard_E32-8as_v5","E32-8as v5"
"DZH318Z093WZ/0404","1 Year","11329","Virtual Machines Easv5 Series","Standard_E32-8as_v5","E32-8as v5"
"DZH318Z093WZ/0411","1 Year","1416","Virtual Machines Easv5 Series","Standard_E4as_v5","E4as v5"
"DZH318Z093WZ/040Z","3 Years","2736","Virtual Machines Easv5 Series","Standard_E4as_v5","E4as v5"
"DZH318Z0CSHK/02WK","1 Year","3577","Virtual Machines Edsv4 Series","Standard_E8-4ds_v4","E8-4ds v4"
"DZH318Z0CSHK/02WF","3 Years","6911","Virtual Machines Edsv4 Series","Standard_E8-4ds_v4","E8-4ds v4"
"DZH318Z0D1L2/005N","1 Year","2812","Virtual Machines Ddv4 Series","Standard_D8d_v4","D8d v4"
"DZH318Z0D1L2/005J","3 Years","5432","Virtual Machines Ddv4 Series","Standard_D8d_v4","D8d v4"
"DZH318Z093WZ/040J","1 Year","5665","Virtual Machines Easv5 Series","Standard_E16-4as_v5","E16-4as v5"
"DZH318Z093WZ/040G","3 Years","10945","Virtual Machines Easv5 Series","Standard_E16-4as_v5","E16-4as v5"
"DZH318Z0BX5L/036J","3 Years","161282","Virtual Machines MSv2 Series","Standard_M192is_v2","M192is_v2"
"DZH318Z0BX5L/036N","1 Year","111350","Virtual Machines MSv2 Series","Standard_M192is_v2","M192is_v2"
"DZH318Z08NR0/005M","3 Years","87039","DCsv3 Series Linux","Standard_DC48s_v3","standard_DC48s_v3"
"DZH318Z08NR0/005Q","1 Year","38684","DCsv3 Series Linux","Standard_DC48s_v3","standard_DC48s_v3"
"DZH318Z093X0/041H","1 Year","817","Virtual Machines Eadsv5 Series","Standard_E2ads_v5","E2ads v5"
"DZH318Z093X0/041J","3 Years","1578","Virtual Machines Eadsv5 Series","Standard_E2ads_v5","E2ads v5"
"DZH318Z09JCN/00Q9","1 Year","23323","Virtual Machines NVadsA10v5 Series","Standard_NV36ads_A10_v5","Standard_NV36ads_A10_v5"
"DZH318Z09JCN/00Q8","3 Years","48103","Virtual Machines NVadsA10v5 Series","Standard_NV36ads_A10_v5","Standard_NV36ads_A10_v5"
"DZH318Z0CXSZ/00DT","1 Year","41239","Easv4 Series Dedicated Host","Easv4_Type2","Easv4 Type2"
"DZH318Z0CXSZ/00DR","3 Years","81877","Easv4 Series Dedicated Host","Easv4_Type2","Easv4 Type2"
"DZH318Z08W0T/0180","3 Years","16617","Virtual Machines Dasv5 Series","Standard_D32as_v5","Standard_D32as_v5"
"DZH318Z08W0T/0187","1 Year","8600","Virtual Machines Dasv5 Series","Standard_D32as_v5","Standard_D32as_v5"
"DZH318Z0BXNZ/00DC","1 Year","22070","Virtual Machines HBS Series","Standard_HB60-15rs","HB60-15rs"
"DZH318Z0BXNZ/00CP","3 Years","54526","Virtual Machines HBS Series","Standard_HB60-15rs","HB60-15rs"
"DZH318Z0CSHM/00GG","1 Year","22492","Virtual Machines Ddsv4 Series","Standard_D64ds_v4","D64ds v4"
"DZH318Z0CSHM/00G3","3 Years","43459","Virtual Machines Ddsv4 Series","Standard_D64ds_v4","D64ds v4"
"DZH318Z0D21D/0006","3 Years","103728","NVasv4 Series Dedicated Host","NVasv4_Type1","NVasv4 Type1"
"DZH318Z0D21D/000W","1 Year","50292","NVasv4 Series Dedicated Host","NVasv4_Type1","NVasv4 Type1"
"DZH318Z0BQM2/0017","1 Year","85328","Virtual Machines NCSv3 Series","Standard_NC24s_v3","NC24s v3"
"DZH318Z0BQM2/0018","3 Years","128595","Virtual Machines NCSv3 Series","Standard_NC24s_v3","NC24s v3"
"DZH318Z0K1N4/00BJ","3 Years","122993","Virtual Machines HBrsv4 series","Standard_HB176-48rs_v4","HB176-48rsv4"
"DZH318Z0K1N4/00BH","1 Year","61497","Virtual Machines HBrsv4 series","Standard_HB176-48rs_v4","HB176-48rsv4"
"DZH318Z0K1N4/00BC","5 Years","136645","Virtual Machines HBrsv4 series","Standard_HB176-48rs_v4","HB176-48rsv4"
"DZH318Z08NR0/005W","3 Years","58026","DCsv3 Series Linux","Standard_DC32s_v3","standard_DC32s_v3"
"DZH318Z08NR0/005Z","1 Year","25789","DCsv3 Series Linux","Standard_DC32s_v3","standard_DC32s_v3"
"DZH318Z093X0/03XV","1 Year","26131","Virtual Machines Eadsv5 Series","Standard_E64-32ads_v5","E64-32ads v5"
"DZH318Z093X0/03XT","3 Years","50491","Virtual Machines Eadsv5 Series","Standard_E64-32ads_v5","E64-32ads v5"
"DZH318Z0DB0X/003G","1 Year","26152","DSv4 Series Dedicated Host","Dsv4_Type1","Dsv4 Type1"
"DZH318Z0DB0X/003H","3 Years","50530","DSv4 Series Dedicated Host","Dsv4_Type1","Dsv4 Type1"
"DZH318Z0BQ4K/004B","1 Year","5357","Virtual Machines Dv3 Series","Standard_D16_v3","D16 v3"
"DZH318Z0BQ50/004J","1 Year","5357","Virtual Machines DSv3 Series","Standard_D16s_v3","D16s v3"
"DZH318Z0BQ4K/004C","3 Years","11067","Virtual Machines Dv3 Series","Standard_D16_v3","D16 v3"
"DZH318Z0BQ50/004K","3 Years","11067","Virtual Machines DSv3 Series","Standard_D16s_v3","D16s v3"
"DZH318Z092S9/014L","1 Year","6285","Virtual Machines Epsv5 Series","Standard_E20ps_v5","Standard_E20ps_v5"
"DZH318Z092S9/014K","3 Years","12143","Virtual Machines Epsv5 Series","Standard_E20ps_v5","Standard_E20ps_v5"
"DZH318Z093X0/0401","1 Year","8166","Virtual Machines Eadsv5 Series","Standard_E20ads_v5","E20ads v5"
"DZH318Z093X0/0400","3 Years","15779","Virtual Machines Eadsv5 Series","Standard_E20ads_v5","E20ads v5"
"DZH318Z0CHCB/0029","1 Year","11857","Virtual Machines NP Series","Standard_NP10s","NP10s"
"DZH318Z0CHCB/001X","3 Years","24465","Virtual Machines NP Series","Standard_NP10s","NP10s"
"DZH318Z0CSHK/02VH","3 Years","17277","Virtual Machines Edsv4 Series","Standard_E20ds_v4","E20ds v4"
"DZH318Z0CSHK/02VK","1 Year","8941","Virtual Machines Edsv4 Series","Standard_E20ds_v4","E20ds v4"
"DZH318Z08MC6/02HX","1 Year","11246","Virtual Machines Ddsv5 Series","Standard_D32ds_v5","Standard_D32ds_v5"
"DZH318Z08MC6/02HQ","3 Years","21730","Virtual Machines Ddsv5 Series","Standard_D32ds_v5","Standard_D32ds_v5"
"DZH318Z0BQ4S/0067","3 Years","1909","Virtual Machines DS Series","Standard_DS2","DS2"
"DZH318Z0BQ4B/0030","1 Year","946","Virtual Machines D Series","Standard_D2","D2"
"DZH318Z0BQ4B/0031","3 Years","1909","Virtual Machines D Series","Standard_D2","D2"
"DZH318Z0BQ4S/004C","1 Year","946","Virtual Machines DS Series","Standard_DS2","DS2"
"DZH318Z0CM2B/0051","3 Years","2766","Virtual Machines Dav4 Series","Standard_D4a_v4","D4a v4"
"DZH318Z0CM2C/0071","3 Years","2766","Virtual Machines Dasv4 Series","Standard_D4as_v4","D4as v4"
"DZH318Z0CM2B/005K","1 Year","1340","Virtual Machines Dav4 Series","Standard_D4a_v4","D4a v4"
"DZH318Z0CM2C/0074","1 Year","1340","Virtual Machines Dasv4 Series","Standard_D4as_v4","D4as v4"
"DZH318Z09TGJ/006M","1 Year","27343","NCads A100 v4 Series Linux","Standard_NC24ads_A100_v4","Standard_NC24ads_A100_v4"
"DZH318Z09TGJ/006K","3 Years","46567","NCads A100 v4 Series Linux","Standard_NC24ads_A100_v4","Standard_NC24ads_A100_v4"
"DZH318Z09B68/0059","1 Year","9601","ECasv5-series Linux","Standard_EC20as_v5","Standard_EC20as_v5"
"DZH318Z09B68/0052","3 Years","21602","ECasv5-series Linux","Standard_EC20as_v5","Standard_EC20as_v5"
"DZH318Z0BXNX/00LX","3 Years","75762","Virtual Machines HCS Series","Standard_HC44-32rs","HC44-32rs"
"DZH318Z0BXNX/00MD","1 Year","30666","Virtual Machines HCS Series","Standard_HC44-32rs","HC44-32rs"
"DZH318Z09LR5/00X0","1 Year","920","Virtual Machines Ebsv5 Series","Standard_E2bs_v5","Standard_E2bs_v5"
"DZH318Z09LR5/00WZ","3 Years","1637","Virtual Machines Ebsv5 Series","Standard_E2bs_v5","Standard_E2bs_v5"
"DZH318Z08W2R/016Q","1 Year","20674","Virtual Machines Dadsv5 Series","Standard_D64ads_v5","Standard_D64ads_v5"
"DZH318Z08W2R/016N","3 Years","39946","Virtual Machines Dadsv5 Series","Standard_D64ads_v5","Standard_D64ads_v5"
"DZH318Z0BQ4B/005N","3 Years","22855","Virtual Machines D Series","Standard_D14","D14"
"DZH318Z0BQ4B/005H","1 Year","11325","Virtual Machines D Series","Standard_D14","D14"
"DZH318Z0BQ4S/001F","3 Years","22855","Virtual Machines DS Series","Standard_DS14","DS14"
"DZH318Z0BQ4S/0081","1 Year","11325","Virtual Machines DS Series","Standard_DS14","DS14"
"DZH318Z092SD/0115","1 Year","15216","Virtual Machines Dpsv5 Series","Standard_D64ps_v5","Standard_D64ps_v5"
"DZH318Z092SD/0116","3 Years","29400","Virtual Machines Dpsv5 Series","Standard_D64ps_v5","Standard_D64ps_v5"
"DZH318Z0CSHK/02WC","1 Year","3577","Virtual Machines Edsv4 Series","Standard_E8ds_v4","E8ds v4"
"DZH318Z0CSHK/02W9","3 Years","6911","Virtual Machines Edsv4 Series","Standard_E8ds_v4","E8ds v4"
"DZH318Z0CSHL/03J6","1 Year","3142","Virtual Machines Esv4 Series","Standard_E8s_v4","E8s v4"
"DZH318Z0CSHL/03J7","3 Years","6072","Virtual Machines Esv4 Series","Standard_E8s_v4","E8s v4"
"DZH318Z093WZ/0416","3 Years","72238","Virtual Machines Easv5 Series","Standard_E96ias_v5","E96ias v5"
"DZH318Z093WZ/0415","1 Year","37386","Virtual Machines Easv5 Series","Standard_E96ias_v5","E96ias v5"
"DZH318Z09B62/007N","1 Year","8297","ECadsv5-series Linux","Standard_EC16ads_v5","Standard_EC16ads_v5"
"DZH318Z09B62/007M","3 Years","18669","ECadsv5-series Linux","Standard_EC16ads_v5","Standard_EC16ads_v5"
"DZH318Z0BQ4R/0234","3 Years","47698","Virtual Machines ESv3 Series","Standard_E64-16s_v3","E64-16s v3"
"DZH318Z0BQ4R/01BF","1 Year","24864","Virtual Machines ESv3 Series","Standard_E64-32s_v3","E64-32s v3"
"DZH318Z0BQ4R/01BD","3 Years","47698","Virtual Machines ESv3 Series","Standard_E64-32s_v3","E64-32s v3"
"DZH318Z0BQ4R/004B","1 Year","24864","Virtual Machines ESv3 Series","Standard_E64s_v3","E64s v3"
"DZH318Z0BQ4L/003K","3 Years","47698","Virtual Machines Ev3 Series","Standard_E64_v3","E64 v3"
"DZH318Z0BQ4R/0235","1 Year","24864","Virtual Machines ESv3 Series","Standard_E64-16s_v3","E64-16s v3"
"DZH318Z0BQ4R/004C","3 Years","47698","Virtual Machines ESv3 Series","Standard_E64s_v3","E64s v3"
"DZH318Z0BQ4L/003J","1 Year","24864","Virtual Machines Ev3 Series","Standard_E64_v3","E64 v3"
"DZH318Z08NRF/007Q","1 Year","3812","DCdsv3 Series Linux","Standard_DC4ds_v3","standard_DC4ds_v3"
"DZH318Z08NRF/007D","3 Years","8578","DCdsv3 Series Linux","Standard_DC4ds_v3","standard_DC4ds_v3"
"DZH318Z0CM2D/021M","3 Years","76696","Virtual Machines Easv4 Series","Standard_E96-24as_v4","E96-24as_v4"
"DZH318Z0CM2D/021R","1 Year","38348","Virtual Machines Easv4 Series","Standard_E96-24as_v4","E96-24as_v4"
"DZH318Z0CHCB/0033","1 Year","47426","Virtual Machines NP Series","Standard_NP40s","NP40s"
"DZH318Z0CHCB/0030","3 Years","97859","Virtual Machines NP Series","Standard_NP40s","NP40s"
"DZH318Z0BQ4B/0058","1 Year","1415","Virtual Machines D Series","Standard_D11","D11"
"DZH318Z0BQ4S/007G","1 Year","1415","Virtual Machines DS Series","Standard_DS11","DS11"
"DZH318Z0BQ4B/0056","3 Years","2856","Virtual Machines D Series","Standard_D11","D11"
"DZH318Z0BQ4S/0071","3 Years","2856","Virtual Machines DS Series","Standard_DS11","DS11"
"DZH318Z08MC2/0299","3 Years","2716","Virtual Machines Ddv5 Series","Standard_D4d_v5","Standard_D4d_v5"
"DZH318Z08MC2/029G","1 Year","1406","Virtual Machines Ddv5 Series","Standard_D4d_v5","Standard_D4d_v5"
"DZH318Z08M9J/038V","1 Year","25139","Virtual Machines Ev5 Series","Standard_E64_v5","Standard_E64_v5"
"DZH318Z08M9J/0391","3 Years","48574","Virtual Machines Ev5 Series","Standard_E64_v5","Standard_E64_v5"
"DZH318Z092SF/010S","1 Year","13521","Virtual Machines Dpdsv5 Series","Standard_D48pds_v5","Standard_D48pds_v5"
"DZH318Z092SF/010R","3 Years","26124","Virtual Machines Dpdsv5 Series","Standard_D48pds_v5","Standard_D48pds_v5"
"DZH318Z0CSHL/03J4","1 Year","3142","Virtual Machines Esv4 Series","Standard_E8-2s_v4","E8-2s v4"
"DZH318Z0CSHL/03HB","3 Years","6072","Virtual Machines Esv4 Series","Standard_E8-2s_v4","E8-2s v4"
"DZH318Z0D1L5/019S","3 Years","1728","Virtual Machines Edv4 Series","Standard_E2d_v4","E2d v4"
"DZH318Z0D1L5/019V","1 Year","894","Virtual Machines Edv4 Series","Standard_E2d_v4","E2d v4"
"DZH318Z0CSHL/03HL","3 Years","24287","Virtual Machines Esv4 Series","Standard_E32-16s_v4","E32-16s v4"
"DZH318Z0CSHL/03HH","1 Year","12570","Virtual Machines Esv4 Series","Standard_E32-16s_v4","E32-16s v4"
"DZH318Z0BQ4R/003R","3 Years","3163","Virtual Machines ESv3 Series","Standard_E4s_v3","E4s v3"
"DZH318Z0BQ4R/01BG","1 Year","1649","Virtual Machines ESv3 Series","Standard_E4-2s_v3","E4-2s v3"
"DZH318Z0BQ4L/0032","1 Year","1649","Virtual Machines Ev3 Series","Standard_E4_v3","E4 v3"
"DZH318Z0BQ4R/01BC","3 Years","3163","Virtual Machines ESv3 Series","Standard_E4-2s_v3","E4-2s v3"
"DZH318Z0BQ4R/003Q","1 Year","1649","Virtual Machines ESv3 Series","Standard_E4s_v3","E4s v3"
"DZH318Z0BQ4L/0033","3 Years","3163","Virtual Machines Ev3 Series","Standard_E4_v3","E4 v3"
"DZH318Z08NR0/008Z","1 Year","1612","DCsv3 Series Linux","Standard_DC2s_v3","standard_DC2s_v3"
"DZH318Z08NR0/008D","3 Years","3627","DCsv3 Series Linux","Standard_DC2s_v3","standard_DC2s_v3"
"DZH318Z0BQ4V/000M","1 Year","23004","Virtual Machines LS Series","Standard_L32s","L32s"
"DZH318Z0BQ4W/000X","1 Year","93819","Virtual Machines MS Series","Standard_M128s","M128s"
"DZH318Z0BQ4W/05K4","3 Years","136923","Virtual Machines MS Series","Standard_M128","M128"
"DZH318Z0BQ4W/0017","3 Years","136923","Virtual Machines MS Series","Standard_M128s","M128s"
"DZH318Z0BQ4W/05K5","1 Year","93819","Virtual Machines MS Series","Standard_M128","M128"
"DZH318Z08MC2/029J","3 Years","32596","Virtual Machines Ddv5 Series","Standard_D48d_v5","Standard_D48d_v5"
"DZH318Z08MC2/029L","1 Year","16870","Virtual Machines Ddv5 Series","Standard_D48d_v5","Standard_D48d_v5"
"DZH318Z0BQ50/0044","1 Year","21428","Virtual Machines DSv3 Series","Standard_D64s_v3","D64s v3"
"DZH318Z0BQ4K/0041","3 Years","44268","Virtual Machines Dv3 Series","Standard_D64_v3","D64 v3"
"DZH318Z0BQ50/0045","3 Years","44268","Virtual Machines DSv3 Series","Standard_D64s_v3","D64s v3"
"DZH318Z0BQ4K/0040","1 Year","21428","Virtual Machines Dv3 Series","Standard_D64_v3","D64 v3"
"DZH318Z09B68/006F","1 Year","960","ECasv5-series Linux","Standard_EC2as_v5","Standard_EC2as_v5"
"DZH318Z09B68/0057","3 Years","2160","ECasv5-series Linux","Standard_EC2as_v5","Standard_EC2as_v5"
"DZH318Z0D21F/003P","3 Years","302493","MS Series Dedicated Host","Msm_Type1","Msm Type1"
"DZH318Z0D21F/003N","1 Year","208864","MS Series Dedicated Host","Msm_Type1","Msm Type1"
"DZH318Z0BQ35/002L","3 Years","3799","Virtual Machines BS Series","Standard_B8ms","B8ms"
